Year,Month_Name,Region,SalesOfficeCode,SalesOffice_Name,Segment,SKU_Code,Demand
2022,May,Zon,Z002,Gujarat,15 Litre,ASWH-3715,3
2022,May,Zon,Z002,Gujarat,15 Litre,ASWH1615,5
2022,May,Zon,Z002,Gujarat,25 Litre,ASWH-2025,19
2022,May,Zon,Z002,Gujarat,25 Litre,ASWH-2925,4
2022,May,Zon,Z002,Gujarat,25 Litre,ASWH-3025,10
2022,May,Zon,Z002,Gujarat,Desert Cooler,ACGC-CBDAC40,54
2022,May,Zon,Z002,Gujarat,Desert Cooler,ACGC-CBDAC53,36
2022,May,Zon,Z002,Gujarat,Desert Cooler,ACGC-CBDAC80,18
2022,May,Zon,Z002,Gujarat,Desert Cooler,ACGC-DAC555,10
2022,May,Zon,Z002,Gujarat,Desert Cooler,ACGC-DAC751,3
2022,May,Zon,Z002,Gujarat,Desert Cooler,ACGC-DAC881,8
2022,May,Zon,Z002,Gujarat,Desert Cooler,ACGC-GALEDAC60,19
2022,May,Zon,Z002,Gujarat,Desert Cooler,ACGC-OPTIMUS100,7
2022,May,Zon,Z002,Gujarat,Desert Cooler,ACGC-ZELUSDAC28,50
2022,May,Zon,Z002,Gujarat,Desert Cooler,ACGC-ZELUSDAC43,57
2022,May,Zon,Z002,Gujarat,Personal Cooler,ACGC-GINIE NEO,155
2022,May,Zon,Z002,Gujarat,Personal Cooler,ACGC-JEDIPAC16,3
2022,May,Zon,Z002,Gujarat,Personal Cooler,ACGC-JEDIPAC22,3
2022,May,Zon,Z002,Gujarat,Personal Cooler,ACGC-JEDIPAC35,3
2022,May,Zon,Z002,Gujarat,Personal Cooler,ACGC-MARVELNEO40,23
2022,May,Zon,Z002,Gujarat,Tower Cooler,ACGC-OPTIMUSNEO27,1
2022,May,Zon,Z002,Gujarat,Tower Cooler,ACGC-OPTIMUSNEO35,1
2022,May,Zon,Z002,Gujarat,nan,S-3LSOLVOGBKCVR,15
2022,May,Zon,Z002,Gujarat,nan,S-3LSOLVOGFRNTCVR,15
2022,May,Zon,Z002,Gujarat,nan,S-AGCOMSTD22,38
2022,May,Zon,Z002,Gujarat,nan,S-AGCOMSTD26,5
2022,May,Zon,Z002,Gujarat,nan,S-AGCOMSTD70,2
2022,May,Zon,Z002,Gujarat,nan,S-AGCOMSTD89,2
2022,May,Zon,Z002,Gujarat,nan,S-OPTMSIOTPNLBKCVR,1
2022,May,Zon,Z002,Gujarat,nan,S-OPTMSNOHZLOVR,2
2022,May,Zon,Z002,Gujarat,nan,S-PAIDJET3LASLYPLT,2
2022,May,Zon,Z002,Gujarat,nan,S-RPIDJET3KWTHRM,21
2022,May,Zon,Z002,Gujarat,nan,S-RPIDJET3KWTMCUT,5
2022,May,Zon,Z002,Gujarat,nan,S-RPIDJET3LGIFTBOX,500
2022,May,Zon,Z002,Gujarat,nan,S-RPIDJET3LSSTANK,5
2022,May,Zon,Z002,Gujarat,nan,S-RPIDJET3LWIRHNES,10
2022,May,Zon,Z002,Gujarat,nan,S-RPIDJETBCKCVRCOM,10
2022,May,Zon,Z002,Gujarat,nan,S-RPIDJETFNTCVRCOM,10
2022,May,Zon,Z003,Maharashtra,03 Litre,AIWH-3LGRACE3KW5Y,950
2022,May,Zon,Z003,Maharashtra,03 Litre,AIWH-3LRPIDJT3KW5Y,3469
2022,May,Zon,Z003,Maharashtra,03 Litre,AIWH-3LSOLNEO3KW5Y,7
2022,May,Zon,Z003,Maharashtra,03 Litre,AIWH-3LSOLVOG3KW5Y,96
2022,May,Zon,Z003,Maharashtra,06 Litre,ASWH-2906,185
2022,May,Zon,Z003,Maharashtra,06 Litre,ASWH-3006,136
2022,May,Zon,Z003,Maharashtra,10 Litre,ASWH-2910,132
2022,May,Zon,Z003,Maharashtra,10 Litre,ASWH-3010,97
2022,May,Zon,Z003,Maharashtra,15 Litre,ASWH-2015,1
2022,May,Zon,Z003,Maharashtra,15 Litre,ASWH-2915,51
2022,May,Zon,Z003,Maharashtra,15 Litre,ASWH-3015,21
2022,May,Zon,Z003,Maharashtra,25 Litre,ASWH-2425,1
2022,May,Zon,Z003,Maharashtra,Desert Cooler,ACGC-OPTIPS65IOT,2
2022,May,Zon,Z003,Maharashtra,Immersion,ACGIH-IHL102,101
2022,May,Zon,Z003,Maharashtra,Immersion,ACGIH-IHL152,101
2022,May,Zon,Z003,Maharashtra,Immersion,ACGIH-IHL201,100
2022,May,Zon,Z003,Maharashtra,Immersion,ACGIH-IHL251,500
2022,May,Zon,Z003,Maharashtra,nan,S-AACCOMBLASM,1
2022,May,Zon,Z003,Maharashtra,nan,S-ADAC555TANK,1
2022,May,Zon,Z003,Maharashtra,nan,S-ADCCOMCSWHL,4
2022,May,Zon,Z003,Maharashtra,nan,S-ADCCOMSWTKB,2
2022,May,Zon,Z003,Maharashtra,nan,S-AGCOMSTD22,169
2022,May,Zon,Z003,Maharashtra,nan,S-AGCOMSTD23,116
2022,May,Zon,Z003,Maharashtra,nan,S-AGCOMSTD24,8
2022,May,Zon,Z003,Maharashtra,nan,S-AGCOMSTD26,55
2022,May,Zon,Z003,Maharashtra,nan,S-AGCOMSTD29,6
2022,May,Zon,Z003,Maharashtra,nan,S-AGCOMSTD30,2
2022,May,Zon,Z003,Maharashtra,nan,S-AGCOMSTD70,6
2022,May,Zon,Z003,Maharashtra,nan,S-AGCOMSTD73,2
2022,May,Zon,Z003,Maharashtra,nan,S-AGCOMSTD87,12
2022,May,Zon,Z003,Maharashtra,nan,S-AGIW3PLC08,10
2022,May,Zon,Z003,Maharashtra,nan,S-AMICA6HLMTGPLT,2
2022,May,Zon,Z003,Maharashtra,nan,S-AMICAHEATINGELE,2
2022,May,Zon,Z003,Maharashtra,nan,S-APAC07SWGMTR,3
2022,May,Zon,Z003,Maharashtra,nan,S-ARNONEOHTGELEMT,4
2022,May,Zon,Z003,Maharashtra,nan,S-GEMMATHERMOSTAT,2
2022,May,Zon,Z003,Maharashtra,nan,S-GININEOMAINMOTOR,3
2022,May,Zon,Z003,Maharashtra,nan,S-MARVLNEOMOTOR,15
2022,May,Zon,Z003,Maharashtra,nan,S-MARVLNEOPMP,4
2022,May,Zon,Z003,Maharashtra,nan,S-OPTIMSMOTOR,4
2022,May,Zon,Z003,Maharashtra,nan,S-OPTIMUSPUMP,22
2022,May,Zon,Z003,Maharashtra,nan,S-OPTMSNOMAINMOTR,2
2022,May,Zon,Z003,Maharashtra,nan,S-OZCHMAINMOTOR,4
2022,May,Zon,Z003,Maharashtra,nan,S-REGLOHTGELE10L,0
2022,May,Zon,Z004,Madhya Pradesh,01 Litre,AIWH-1LRPIDJT3KW5Y,2
2022,May,Zon,Z004,Madhya Pradesh,03 Litre,AIWH-3LGRACE3KW5Y,93
2022,May,Zon,Z004,Madhya Pradesh,03 Litre,AIWH-3LRPIDJT3KW5Y,1605
2022,May,Zon,Z004,Madhya Pradesh,03 Litre,AIWH-3LRPJPL3KW5Y,106
2022,May,Zon,Z004,Madhya Pradesh,03 Litre,AIWH-3LSOLNEO3KW5Y,6
2022,May,Zon,Z004,Madhya Pradesh,03 Litre,AIWH-3LSOLVOG3KW5Y,4
2022,May,Zon,Z004,Madhya Pradesh,06 Litre,ASWH-2906,140
2022,May,Zon,Z004,Madhya Pradesh,06 Litre,ASWH-3006,172
2022,May,Zon,Z004,Madhya Pradesh,06 Litre,ASWH1606,5
2022,May,Zon,Z004,Madhya Pradesh,10 Litre,ASWH-1310 5S,15
2022,May,Zon,Z004,Madhya Pradesh,10 Litre,ASWH-2010,28
2022,May,Zon,Z004,Madhya Pradesh,10 Litre,ASWH-2410,8
2022,May,Zon,Z004,Madhya Pradesh,10 Litre,ASWH-2910,520
2022,May,Zon,Z004,Madhya Pradesh,10 Litre,ASWH-3010,218
2022,May,Zon,Z004,Madhya Pradesh,10 Litre,ASWH-3510,4
2022,May,Zon,Z004,Madhya Pradesh,15 Litre,ASWH-1315 5S,13
2022,May,Zon,Z004,Madhya Pradesh,15 Litre,ASWH-2015,30
2022,May,Zon,Z004,Madhya Pradesh,15 Litre,ASWH-2415,7
2022,May,Zon,Z004,Madhya Pradesh,15 Litre,ASWH-2915,420
2022,May,Zon,Z004,Madhya Pradesh,15 Litre,ASWH-3015,209
2022,May,Zon,Z004,Madhya Pradesh,15 Litre,ASWH-3215,16
2022,May,Zon,Z004,Madhya Pradesh,15 Litre,ASWH-3515,1
2022,May,Zon,Z004,Madhya Pradesh,15 Litre,ASWH1615,3
2022,May,Zon,Z004,Madhya Pradesh,25 Litre,ASWH-2025,2
2022,May,Zon,Z004,Madhya Pradesh,25 Litre,ASWH-2425,1
2022,May,Zon,Z004,Madhya Pradesh,25 Litre,ASWH-2925,10
2022,May,Zon,Z004,Madhya Pradesh,25 Litre,ASWH-3025,16
2022,May,Zon,Z004,Madhya Pradesh,Desert Cooler,ACGC-DAC555,25
2022,May,Zon,Z004,Madhya Pradesh,Desert Cooler,ACGC-DAC751,111
2022,May,Zon,Z004,Madhya Pradesh,Desert Cooler,ACGC-GALEDAC60,-23
2022,May,Zon,Z004,Madhya Pradesh,Desert Cooler,ACGC-OPTIMUS100,11
2022,May,Zon,Z004,Madhya Pradesh,Desert Cooler,ACGC-OPTIMUS65,58
2022,May,Zon,Z004,Madhya Pradesh,Tower Cooler,ACGC-OPTIMUSNEO52,15
2022,May,Zon,Z005,Maharashtra,03 Litre,AIWH-3LGRACE3KW5Y,116
2022,May,Zon,Z005,Maharashtra,03 Litre,AIWH-3LRPIDJT3KW5Y,1223
2022,May,Zon,Z005,Maharashtra,03 Litre,AIWH-3LRPJPL3KW5Y,60
2022,May,Zon,Z005,Maharashtra,03 Litre,AIWH-3LSOLNEO3KW5Y,136
2022,May,Zon,Z005,Maharashtra,03 Litre,AIWH-3LSOLVOG3KW5Y,84
2022,May,Zon,Z005,Maharashtra,06 Litre,ASWH-1306,14
2022,May,Zon,Z005,Maharashtra,06 Litre,ASWH-2906,142
2022,May,Zon,Z005,Maharashtra,06 Litre,ASWH-3006,74
2022,May,Zon,Z005,Maharashtra,06 Litre,ASWH-6LRPDJT2KW,31
2022,May,Zon,Z005,Maharashtra,06 Litre,ASWH1606,10
2022,May,Zon,Z005,Maharashtra,10 Litre,ASWH-1310 5S,33
2022,May,Zon,Z005,Maharashtra,10 Litre,ASWH-2010,13
2022,May,Zon,Z005,Maharashtra,10 Litre,ASWH-2210,2
2022,May,Zon,Z005,Maharashtra,10 Litre,ASWH-2410,5
2022,May,Zon,Z005,Maharashtra,10 Litre,ASWH-2910,152
2022,May,Zon,Z005,Maharashtra,10 Litre,ASWH-3010,30
2022,May,Zon,Z005,Maharashtra,10 Litre,ASWH-3510,10
2022,May,Zon,Z005,Maharashtra,10 Litre,ASWH-3610,6
2022,May,Zon,Z005,Maharashtra,15 Litre,ASWH-2015,12
2022,May,Zon,Z005,Maharashtra,15 Litre,ASWH-2415,22
2022,May,Zon,Z005,Maharashtra,15 Litre,ASWH-2915,96
2022,May,Zon,Z005,Maharashtra,15 Litre,ASWH-3015,12
2022,May,Zon,Z005,Maharashtra,15 Litre,ASWH-3515,27
2022,May,Zon,Z005,Maharashtra,25 Litre,ASWH-1325 5S,1
2022,May,Zon,Z005,Maharashtra,25 Litre,ASWH-2025,2
2022,May,Zon,Z005,Maharashtra,25 Litre,ASWH-2425,6
2022,May,Zon,Z005,Maharashtra,25 Litre,ASWH-2925,19
2022,May,Zon,Z005,Maharashtra,Desert Cooler,ACGC-DAC751,4
2022,May,Zon,Z005,Maharashtra,Desert Cooler,ACGC-ZELUSDAC43,12
2022,May,Zon,Z005,Maharashtra,Immersion,ACGIH-IHL102,40
2022,May,Zon,Z005,Maharashtra,Immersion,ACGIH-IHL152,140
2022,May,Zon,Z005,Maharashtra,Immersion,ACGIH-IHL201,140
2022,May,Zon,Z005,Maharashtra,Personal Cooler,ACGC-GINIE NEO,25
2022,May,Zon,Z005,Maharashtra,nan,ASWH-2206,2
2022,May,Zon,Z005,Maharashtra,nan,S-ADCCOMCSWHL,5
2022,May,Zon,Z005,Maharashtra,nan,S-AGCOMSTD22,1
2022,May,Zon,Z005,Maharashtra,nan,S-AGCOMSTD23,10
2022,May,Zon,Z005,Maharashtra,nan,S-AGCOMSTD69,10
2022,May,Zon,Z005,Maharashtra,nan,S-AGIW3PLC08,1
2022,May,Zon,Z006,Chhattisgarh,03 Litre,AIWH-3LRPIDJT3KW5Y,97
2022,May,Zon,Z006,Chhattisgarh,03 Litre,AIWH-3LRPJPL3KW5Y,62
2022,May,Zon,Z006,Chhattisgarh,03 Litre,AIWH-3LSOLVOG3KW5Y,4
2022,May,Zon,Z006,Chhattisgarh,06 Litre,ASWH-1306,2
2022,May,Zon,Z006,Chhattisgarh,06 Litre,ASWH-2906,35
2022,May,Zon,Z006,Chhattisgarh,06 Litre,ASWH-3006,3
2022,May,Zon,Z006,Chhattisgarh,06 Litre,ASWH-6LRPDJT2KW,6
2022,May,Zon,Z006,Chhattisgarh,10 Litre,ASWH-1310 5S,14
2022,May,Zon,Z006,Chhattisgarh,10 Litre,ASWH-2010,2
2022,May,Zon,Z006,Chhattisgarh,10 Litre,ASWH-2410,4
2022,May,Zon,Z006,Chhattisgarh,10 Litre,ASWH-2910,96
2022,May,Zon,Z006,Chhattisgarh,10 Litre,ASWH-3010,7
2022,May,Zon,Z006,Chhattisgarh,10 Litre,ASWH-3510,6
2022,May,Zon,Z006,Chhattisgarh,15 Litre,ASWH-2015,5
2022,May,Zon,Z006,Chhattisgarh,15 Litre,ASWH-2415,4
2022,May,Zon,Z006,Chhattisgarh,15 Litre,ASWH-2915,28
2022,May,Zon,Z006,Chhattisgarh,15 Litre,ASWH-3015,3
2022,May,Zon,Z006,Chhattisgarh,15 Litre,ASWH-3515,18
2022,May,Zon,Z006,Chhattisgarh,Desert Cooler,ACGC-DAC881,2
2022,May,Zon,Z006,Chhattisgarh,Desert Cooler,ACGC-OPTIMUS100,1
2022,May,Zon,Z006,Chhattisgarh,Desert Cooler,ACGC-ZELUSDAC43,15
2022,May,Zon,Z006,Chhattisgarh,Personal Cooler,ACGC-GINIE NEO,53
2022,May,Zon,Z006,Chhattisgarh,Tower Cooler,ACGC-OPTIMUSNEO27,12
2022,May,Zon,Z006,Chhattisgarh,Tower Cooler,ACGC-OPTIMUSNEO52,3
2022,May,Zon,Z006,Chhattisgarh,nan,S-ADCCOMDRNPLG,2
2022,May,Zon,Z006,Chhattisgarh,nan,S-ADCCOMMTRALY,1
2022,May,Zon,Z006,Chhattisgarh,nan,S-AGCOMSTD22,10
2022,May,Zon,Z006,Chhattisgarh,nan,S-AGCOMSTD23,5
2022,May,Zon,Z006,Chhattisgarh,nan,S-AGCOMSTD26,5
2022,May,Zon,Z006,Chhattisgarh,nan,S-AGCOMSTD70,2
2022,May,Zon,Z006,Chhattisgarh,nan,S-AGCOMSTD73,2
2022,May,Zon,Z006,Chhattisgarh,nan,S-OPTIMSMOTOR,2
2022,May,Zon,Z006,Chhattisgarh,nan,S-OPTMSNOMAINMOTR,2
2022,November,Pon,P001,West Bengal,03 Litre,AIWH-3LRPIDJT3KW5Y,1300
2022,November,Pon,P001,West Bengal,03 Litre,AIWH-3LSOLNEO3KW5Y,1412
2022,November,Pon,P001,West Bengal,03 Litre,AIWH-3LSOLVOG3KW5Y,16
2022,November,Pon,P001,West Bengal,06 Litre,ASWH-1306,5
2022,November,Pon,P001,West Bengal,06 Litre,ASWH-2906,88
2022,November,Pon,P001,West Bengal,06 Litre,ASWH-3006,681
2022,November,Pon,P001,West Bengal,06 Litre,ASWH-6LRPDJT2KW,247
2022,November,Pon,P001,West Bengal,06 Litre,ASWH1606,10
2022,November,Pon,P001,West Bengal,10 Litre,ASWH-2010,57
2022,November,Pon,P001,West Bengal,10 Litre,ASWH-2410,184
2022,November,Pon,P001,West Bengal,10 Litre,ASWH-2910,88
2022,November,Pon,P001,West Bengal,10 Litre,ASWH-3010,408
2022,November,Pon,P001,West Bengal,10 Litre,ASWH-3510,859
2022,November,Pon,P001,West Bengal,10 Litre,ASWH-3610,18
2022,November,Pon,P001,West Bengal,10 Litre,ASWH-3710,199
2022,November,Pon,P001,West Bengal,10 Litre,ASWH-3810,19
2022,November,Pon,P001,West Bengal,10 Litre,ASWH-3910,13
2022,November,Pon,P001,West Bengal,10 Litre,ASWH1610,-42
2022,November,Pon,P001,West Bengal,15 Litre,ASWH-1315 5S,7
2022,November,Pon,P001,West Bengal,15 Litre,ASWH-2215,7
2022,November,Pon,P001,West Bengal,15 Litre,ASWH-2415,77
2022,November,Pon,P001,West Bengal,15 Litre,ASWH-2915,16
2022,November,Pon,P001,West Bengal,15 Litre,ASWH-3015,66
2022,November,Pon,P001,West Bengal,15 Litre,ASWH-3515,53
2022,November,Pon,P001,West Bengal,15 Litre,ASWH-3615,2
2022,November,Pon,P001,West Bengal,15 Litre,ASWH-3715,-24
2022,November,Pon,P001,West Bengal,15 Litre,ASWH-3815,-35
2022,November,Pon,P001,West Bengal,15 Litre,ASWH-3915,1
2022,November,Pon,P001,West Bengal,15 Litre,ASWH1615,7
2022,November,Pon,P001,West Bengal,25 Litre,ASWH-2025,2
2022,November,Pon,P001,West Bengal,25 Litre,ASWH-2225,10
2022,November,Pon,P001,West Bengal,25 Litre,ASWH-2425,3
2022,November,Pon,P001,West Bengal,25 Litre,ASWH-3025,21
2022,November,Pon,P001,West Bengal,25 Litre,ASWH-3325,1
2022,November,Pon,P001,West Bengal,25 Litre,ASWH1625,2
2022,November,Pon,P001,West Bengal,Blower,ACGRH-INSTAAIROHOT,20
2022,November,Pon,P001,West Bengal,Blower,ACGRH-INSTACOMFORT,264
2022,November,Pon,P001,West Bengal,Blower,ACGRH-INSTADELIGHT,36
2022,November,Pon,P001,West Bengal,Ceramic Heater,ACGRH-INSTA RED,12
2022,November,Pon,P001,West Bengal,Halogen,ACGRH - INSTA COZY,8
2022,November,Pon,P001,West Bengal,Immersion,ACGIH-IHL102,11480
2022,November,Pon,P001,West Bengal,Immersion,ACGIH-IHL152,180
2022,November,Pon,P001,West Bengal,Immersion,ACGIH-IHL201,820
2022,November,Pon,P001,West Bengal,Immersion,ACGIH-IHL251,260
2022,November,Pon,P001,West Bengal,Quartz,ACGRH-INSTA COMFY,16
2022,November,Pon,P001,West Bengal,nan,ASWH-2206,4
2022,November,Pon,P001,West Bengal,nan,S-AACCOMSWMTR,2
2022,November,Pon,P001,West Bengal,nan,S-AACCOMTMTRA,1
2022,November,Pon,P001,West Bengal,nan,S-ADCCOMMTRALY,1
2022,November,Pon,P001,West Bengal,nan,S-AGCOMSTD23,3
2022,November,Pon,P001,West Bengal,nan,S-AGCOMSTD26,3
2022,November,Pon,P001,West Bengal,nan,S-AGCOMSTD34,4
2022,November,Pon,P001,West Bengal,nan,S-AMICAHEATINGELE,1
2022,November,Pon,P001,West Bengal,nan,S-OPTIMUS 65LTANK,0
2022,November,Pon,P001,West Bengal,nan,S-OPTMSNOPMP16W,2
2022,November,Pon,P001,West Bengal,nan,S-OPTMSNOPMP8W,1
2022,November,Pon,P002,Assam,01 Litre,AIWH-1LRPIDJT3KW5Y,8
2022,November,Pon,P002,Assam,01 Litre,AIWH-1LRPJPL3KW5Y,6
2022,November,Pon,P002,Assam,03 Litre,AIWH-3LGRACE3KW5Y,4
2022,November,Pon,P002,Assam,03 Litre,AIWH-3LRPIDJT3KW5Y,162
2022,November,Pon,P002,Assam,03 Litre,AIWH-3LSOLNEO3KW5Y,71
2022,November,Pon,P002,Assam,03 Litre,AIWH-3LSOLVOG3KW5Y,18
2022,November,Pon,P002,Assam,06 Litre,ASWH-2906,21
2022,November,Pon,P002,Assam,06 Litre,ASWH-3006,48
2022,November,Pon,P002,Assam,06 Litre,ASWH-6LRPDJT2KW,35
2022,November,Pon,P002,Assam,10 Litre,ASWH-2010,560
2022,November,Pon,P002,Assam,10 Litre,ASWH-2410,107
2022,November,Pon,P002,Assam,10 Litre,ASWH-2910,100
2022,November,Pon,P002,Assam,10 Litre,ASWH-3010,205
2022,November,Pon,P002,Assam,10 Litre,ASWH-3510,196
2022,November,Pon,P002,Assam,10 Litre,ASWH-3710,126
2022,November,Pon,P002,Assam,10 Litre,ASWH-3810,35
2022,November,Pon,P002,Assam,10 Litre,ASWH-3910,37
2022,November,Pon,P002,Assam,10 Litre,ASWH1610,58
2022,November,Pon,P002,Assam,15 Litre,ASWH-2015,1331
2022,November,Pon,P002,Assam,15 Litre,ASWH-2415,336
2022,November,Pon,P002,Assam,15 Litre,ASWH-2915,154
2022,November,Pon,P002,Assam,15 Litre,ASWH-3015,211
2022,November,Pon,P002,Assam,15 Litre,ASWH-3515,144
2022,November,Pon,P002,Assam,15 Litre,ASWH-3615,18
2022,November,Pon,P002,Assam,15 Litre,ASWH-3715,174
2022,November,Pon,P002,Assam,15 Litre,ASWH-3815,39
2022,November,Pon,P002,Assam,15 Litre,ASWH-3915,49
2022,November,Pon,P002,Assam,15 Litre,ASWH1615,25
2022,November,Pon,P002,Assam,25 Litre,ASWH-2025,65
2022,November,Pon,P002,Assam,25 Litre,ASWH-2225,30
2022,November,Pon,P002,Assam,25 Litre,ASWH-2425,21
2022,November,Pon,P002,Assam,25 Litre,ASWH-2925,15
2022,November,Pon,P002,Assam,25 Litre,ASWH-3525,12
2022,November,Pon,P002,Assam,25 Litre,ASWH-3725,13
2022,November,Pon,P002,Assam,25 Litre,ASWH-3925,2
2022,November,Pon,P002,Assam,25 Litre,ASWH1625,2
2022,November,Pon,P002,Assam,50 Litre,ASWH-2750,5
2022,November,Pon,P002,Assam,Blower,ACGRH-INSTAAIROHOT,44
2022,November,Pon,P002,Assam,Blower,ACGRH-INSTACOMFORT,168
2022,November,Pon,P002,Assam,Blower,ACGRH-INSTADELIGHT,88
2022,November,Pon,P002,Assam,Ceramic Heater,ACGRH-INSTA RED,384
2022,November,Pon,P002,Assam,Halogen,ACGRH - INSTA COZY,1472
2022,November,Pon,P002,Assam,Immersion,ACGIH-IHL102,920
2022,November,Pon,P002,Assam,Immersion,ACGIH-IHL152,60
2022,November,Pon,P002,Assam,Immersion,ACGIH-IHL201,640
2022,November,Pon,P002,Assam,Immersion,ACGIH-IHL251,1400
2022,November,Pon,P002,Assam,OFR,ACGRH-INSTAFERVE 9,33
2022,November,Pon,P002,Assam,OFR,ACGRH-INSTAFERVE11,34
2022,November,Pon,P002,Assam,Quartz,ACGRH-INSTA COMFY,3713
2022,November,Pon,P002,Assam,nan,S-AGHOSEPIPE,380
2022,November,Pon,P003,Jharkhand,01 Litre,AIWH-1LRPDJT4.5K5Y,1
2022,November,Pon,P003,Jharkhand,03 Litre,AIWH-3LGRACE3KW5Y,45
2022,November,Pon,P003,Jharkhand,03 Litre,AIWH-3LRPIDJT3KW5Y,38
2022,November,Pon,P003,Jharkhand,03 Litre,AIWH-3LSOLNEO3KW5Y,87
2022,November,Pon,P003,Jharkhand,06 Litre,ASWH-3006,8
2022,November,Pon,P003,Jharkhand,06 Litre,ASWH-6LRPDJT2KW,3
2022,November,Pon,P003,Jharkhand,10 Litre,ASWH-2010,12
2022,November,Pon,P003,Jharkhand,10 Litre,ASWH-3010,6
2022,November,Pon,P003,Jharkhand,10 Litre,ASWH-3510,16
2022,November,Pon,P003,Jharkhand,10 Litre,ASWH-3610,6
2022,November,Pon,P003,Jharkhand,10 Litre,ASWH-3710,24
2022,November,Pon,P003,Jharkhand,10 Litre,ASWH-3810,6
2022,November,Pon,P003,Jharkhand,10 Litre,ASWH-3910,4
2022,November,Pon,P003,Jharkhand,15 Litre,ASWH-2015,20
2022,November,Pon,P003,Jharkhand,15 Litre,ASWH-2415,30
2022,November,Pon,P003,Jharkhand,15 Litre,ASWH-2915,70
2022,November,Pon,P003,Jharkhand,15 Litre,ASWH-3015,20
2022,November,Pon,P003,Jharkhand,15 Litre,ASWH-3515,15
2022,November,Pon,P003,Jharkhand,15 Litre,ASWH-3615,29
2022,November,Pon,P003,Jharkhand,15 Litre,ASWH-3715,18
2022,November,Pon,P003,Jharkhand,15 Litre,ASWH-3815,20
2022,November,Pon,P003,Jharkhand,15 Litre,ASWH-3915,3
2022,November,Pon,P003,Jharkhand,15 Litre,ASWH1615,3
2022,November,Pon,P003,Jharkhand,25 Litre,ASWH-2225,1
2022,November,Pon,P003,Jharkhand,25 Litre,ASWH-2425,35
2022,November,Pon,P003,Jharkhand,25 Litre,ASWH-2925,128
2022,November,Pon,P003,Jharkhand,25 Litre,ASWH-3525,68
2022,November,Pon,P003,Jharkhand,25 Litre,ASWH-3725,40
2022,November,Pon,P003,Jharkhand,25 Litre,ASWH-3825,26
2022,November,Pon,P003,Jharkhand,25 Litre,ASWH-3925,2
2022,November,Pon,P003,Jharkhand,50 Litre,ASWH-2750,1
2022,November,Pon,P003,Jharkhand,Blower,ACGRH-INSTAAIROHOT,152
2022,November,Pon,P003,Jharkhand,Blower,ACGRH-INSTACOMFORT,140
2022,November,Pon,P003,Jharkhand,Blower,ACGRH-INSTADELIGHT,152
2022,November,Pon,P003,Jharkhand,Ceramic Heater,ACGRH-INSTA RED,76
2022,November,Pon,P003,Jharkhand,Halogen,ACGRH - INSTA COZY,89
2022,November,Pon,P003,Jharkhand,Immersion,ACGIH-IHL102,545
2022,November,Pon,P003,Jharkhand,Immersion,ACGIH-IHL152,107
2022,November,Pon,P003,Jharkhand,Immersion,ACGIH-IHL201,310
2022,November,Pon,P003,Jharkhand,Immersion,ACGIH-IHL251,282
2022,November,Pon,P003,Jharkhand,OFR,ACGRH-INSTAFERVE 9,14
2022,November,Pon,P003,Jharkhand,OFR,ACGRH-INSTAFERVE11,15
2022,November,Pon,P003,Jharkhand,OFR,ACGRH-INSTAFERVE13,15
2022,November,Pon,P003,Jharkhand,Quartz,ACGRH-INSTA COMFY,150
2022,November,Pon,P004,Bihar,03 Litre,AIWH-3LGRACE3KW5Y,12
2022,November,Pon,P004,Bihar,03 Litre,AIWH-3LRPIDJT3KW5Y,205
2022,November,Pon,P004,Bihar,03 Litre,AIWH-3LSOLNEO3KW5Y,48
2022,November,Pon,P004,Bihar,03 Litre,AIWH-3LSOLVOG3KW5Y,8
2022,November,Pon,P004,Bihar,10 Litre,ASWH-2010,32
2022,November,Pon,P004,Bihar,10 Litre,ASWH-2410,15
2022,November,Pon,P004,Bihar,10 Litre,ASWH-3510,84
2022,November,Pon,P004,Bihar,10 Litre,ASWH-3810,17
2022,November,Pon,P004,Bihar,10 Litre,ASWH-3910,1
2022,November,Pon,P004,Bihar,10 Litre,ASWH1610,6
2022,November,Pon,P004,Bihar,15 Litre,ASWH-2015,193
2022,November,Pon,P004,Bihar,15 Litre,ASWH-2215,3
2022,November,Pon,P004,Bihar,15 Litre,ASWH-2415,107
2022,November,Pon,P004,Bihar,15 Litre,ASWH-2915,86
2022,November,Pon,P004,Bihar,15 Litre,ASWH-3015,11
2022,November,Pon,P004,Bihar,15 Litre,ASWH-3315,1
2022,November,Pon,P004,Bihar,15 Litre,ASWH-3515,86
2022,November,Pon,P004,Bihar,15 Litre,ASWH-3615,2
2022,November,Pon,P004,Bihar,15 Litre,ASWH-3715,18
2022,November,Pon,P004,Bihar,15 Litre,ASWH-3815,23
2022,November,Pon,P004,Bihar,15 Litre,ASWH-3915,8
2022,November,Pon,P004,Bihar,15 Litre,ASWH1615,41
2022,November,Pon,P004,Bihar,25 Litre,ASWH-2025,338
2022,November,Pon,P004,Bihar,25 Litre,ASWH-2225,53
2022,November,Pon,P004,Bihar,25 Litre,ASWH-2425,59
2022,November,Pon,P004,Bihar,25 Litre,ASWH-2925,71
2022,November,Pon,P004,Bihar,25 Litre,ASWH-3025,61
2022,November,Pon,P004,Bihar,25 Litre,ASWH-3525,60
2022,November,Pon,P004,Bihar,25 Litre,ASWH-3725,77
